member_id,lat,lon,stay_datetime,stay_duration_min
M00111,35.687116,139.704151,2024-03-06 12:53:00,17.6
M00065,35.693725,139.702448,2024-03-03 22:53:00,429.4
M00114,35.687818,139.70215,2024-03-04 22:31:00,449.5
M00238,35.688693,139.702363,2024-03-05 10:22:00,106.4
M00291,35.688595,139.702657,2024-03-02 11:43:00,70.3
M00280,35.68832,139.702601,2024-03-05 10:24:00,173.3
M00113,35.688579,139.702306,2024-03-06 13:13:00,151.8
M00121,35.687796,139.703285,2024-03-03 10:58:00,14.2
M00011,35.685439,139.706372,2024-03-05 09:22:00,22.6
M00143,35.688304,139.702145,2024-03-03 11:58:00,134.4
M00088,35.69186,139.697199,2024-03-07 14:22:00,47.3
M00136,35.684022,139.70253,2024-03-03 11:48:00,40.3
M00137,35.685055,139.70716,2024-03-06 11:47:00,35.2
M00026,35.694519,139.695178,2024-03-05 23:28:00,470.8
M00007,35.690887,139.693648,2024-03-02 23:39:00,494.9
M00142,35.692942,139.700745,2024-03-02 20:52:00,418.9
M00074,35.687919,139.702298,2024-03-05 20:42:00,401.5
M00235,35.687443,139.701552,2024-03-06 11:26:00,23.8
M00139,35.689982,139.703333,2024-03-03 11:04:00,58.7
M00257,35.689633,139.701004,2024-03-03 17:04:00,16.1
M00005,35.688365,139.70265,2024-03-06 11:49:00,120.7
M00049,35.695293,139.700553,2024-03-05 20:01:00,465.7
M00101,35.688117,139.704826,2024-03-01 12:12:00,22.8
M00073,35.694673,139.695167,2024-03-01 20:46:00,373.6
M00118,35.688525,139.702501,2024-03-02 11:08:00,168.6
M00289,35.688416,139.702262,2024-03-06 10:59:00,14.2
M00296,35.68627,139.700856,2024-03-06 15:36:00,17.1
M00190,35.690981,139.699973,2024-03-02 14:26:00,33.4
M00265,35.68797,139.700572,2024-03-05 10:37:00,31.8
M00187,35.689719,139.705328,2024-03-07 21:33:00,520.7
M00010,35.687143,139.703985,2024-03-04 10:38:00,25.2
M00075,35.68728,139.706645,2024-03-02 20:12:00,454.1
M00267,35.686764,139.697576,2024-03-03 20:01:00,536.6
M00068,35.689844,139.705289,2024-03-05 22:09:00,511.1
M00105,35.690175,139.703661,2024-03-02 12:46:00,38.2
M00297,35.693831,139.702511,2024-03-04 21:13:00,517.0
M00144,35.686738,139.697596,2024-03-01 23:04:00,531.7
M00291,35.693026,139.700869,2024-03-04 21:23:00,471.5
M00065,35.689503,139.699386,2024-03-05 10:22:00,17.9
M00087,35.692115,139.696973,2024-03-03 10:18:00,41.1
M00063,35.693726,139.70151,2024-03-05 10:28:00,16.3
M00165,35.689632,139.700882,2024-03-04 14:45:00,30.1
M00267,35.690492,139.701329,2024-03-03 10:36:00,34.4
M00290,35.688468,139.702368,2024-03-03 13:29:00,86.6
M00218,35.693812,139.701647,2024-03-04 09:26:00,33.4
M00087,35.693852,139.701688,2024-03-06 11:33:00,11.8
M00003,35.688639,139.702559,2024-03-03 11:12:00,61.4
M00101,35.690042,139.703639,2024-03-03 10:59:00,59.5
M00049,35.691738,139.697935,2024-03-03 10:07:00,11.8
M00127,35.688336,139.702203,2024-03-03 12:49:00,33.0
M00129,35.686715,139.697618,2024-03-03 23:00:00,382.0
M00129,35.688351,139.702139,2024-03-02 12:24:00,82.0
M00091,35.690543,139.701375,2024-03-05 10:01:00,24.8
M00019,35.693725,139.702408,2024-03-03 21:52:00,516.5
M00246,35.69078,139.693779,2024-03-04 21:00:00,463.8
M00087,35.694574,139.695009,2024-03-03 21:09:00,369.1
M00181,35.689558,139.699227,2024-03-02 10:52:00,17.6
M00032,35.690913,139.70007,2024-03-05 14:33:00,39.2
M00239,35.691821,139.696837,2024-03-05 13:47:00,57.3
M00065,35.693736,139.701623,2024-03-05 09:56:00,11.6
M00068,35.686105,139.701172,2024-03-02 11:18:00,30.6
M00240,35.687081,139.7039,2024-03-04 11:43:00,26.1
M00023,35.683932,139.702672,2024-03-04 11:41:00,31.5
M00030,35.692049,139.6971,2024-03-07 13:14:00,11.5
M00209,35.69304,139.701832,2024-03-03 14:48:00,44.9
M00012,35.6885,139.702639,2024-03-04 13:20:00,104.3
M00013,35.693833,139.70253,2024-03-03 20:48:00,397.4
M00025,35.68932,139.701038,2024-03-05 13:52:00,44.0
M00061,35.689768,139.705214,2024-03-04 22:06:00,444.7
M00168,35.691734,139.69798,2024-03-02 11:59:00,34.3
M00225,35.695134,139.700657,2024-03-04 21:09:00,362.2
M00160,35.688711,139.705323,2024-03-07 11:56:00,32.5
M00216,35.683971,139.702583,2024-03-02 11:47:00,18.7
M00019,35.688221,139.705062,2024-03-01 15:01:00,22.8
M00201,35.688328,139.705041,2024-03-05 13:07:00,26.7
M00106,35.689671,139.699322,2024-03-02 09:40:00,10.4
M00259,35.690895,139.693717,2024-03-01 23:48:00,452.5
M00011,35.688319,139.702345,2024-03-05 10:15:00,30.6
M00219,35.688616,139.702263,2024-03-04 12:20:00,122.0
M00098,35.68968,139.699313,2024-03-04 11:19:00,21.7
M00088,35.690424,139.701243,2024-03-02 09:50:00,15.3
M00204,35.686238,139.70113,2024-03-06 13:15:00,17.3
M00052,35.688201,139.705002,2024-03-02 09:32:00,21.6
M00242,35.686766,139.697642,2024-03-06 20:46:00,489.1
M00155,35.688895,139.702664,2024-03-03 11:08:00,94.8
M00292,35.686855,139.703976,2024-03-05 16:20:00,21.9
M00239,35.684054,139.702302,2024-03-04 12:20:00,49.1
M00150,35.688647,139.705306,2024-03-03 10:57:00,15.5
M00014,35.692901,139.70071,2024-03-03 21:41:00,386.8
M00298,35.687465,139.701506,2024-03-01 12:34:00,11.3
M00006,35.688363,139.702391,2024-03-02 11:58:00,16.6
M00113,35.688814,139.702406,2024-03-05 11:42:00,112.6
M00129,35.688632,139.702307,2024-03-04 13:40:00,109.2
M00215,35.693776,139.702465,2024-03-05 20:20:00,535.9
M00042,35.693838,139.701533,2024-03-03 09:46:00,27.1
M00163,35.688351,139.702344,2024-03-04 12:22:00,30.3
M00298,35.689245,139.697365,2024-03-01 21:10:00,381.3
M00134,35.691103,139.699929,2024-03-07 15:15:00,25.8
M00076,35.688568,139.702618,2024-03-03 12:52:00,133.7
M00034,35.6885,139.702303,2024-03-04 11:50:00,32.4
M00209,35.685499,139.706274,2024-03-04 10:26:00,25.5
M00256,35.689382,139.701019,2024-03-05 10:35:00,38.4
M00259,35.688413,139.702528,2024-03-04 11:49:00,91.9
M00208,35.687955,139.702138,2024-03-02 21:01:00,487.6
M00042,35.689634,139.699275,2024-03-03 10:20:00,13.5
M00051,35.69518,139.700507,2024-03-03 22:17:00,508.7
M00238,35.693871,139.702479,2024-03-05 21:12:00,525.2
M00152,35.68863,139.70243,2024-03-02 13:19:00,64.7
M00256,35.688751,139.702172,2024-03-03 11:28:00,134.5
M00132,35.688008,139.704909,2024-03-04 13:39:00,17.1
M00256,35.684075,139.702466,2024-03-02 15:16:00,42.1
M00154,35.688311,139.702301,2024-03-02 12:35:00,26.4
M00092,35.683911,139.702584,2024-03-06 16:21:00,44.1
M00069,35.687476,139.701518,2024-03-06 11:50:00,23.3
M00012,35.689386,139.697224,2024-03-04 23:35:00,496.5
M00075,35.687266,139.706644,2024-03-03 20:05:00,446.8
M00027,35.688363,139.702642,2024-03-02 12:18:00,177.7
M00299,35.69018,139.703564,2024-03-01 12:59:00,41.4
M00018,35.68834,139.704936,2024-03-01 10:07:00,15.3
M00156,35.687901,139.702206,2024-03-04 23:00:00,388.0
M00254,35.692957,139.701821,2024-03-06 10:42:00,20.1
M00278,35.686239,139.701099,2024-03-02 11:52:00,39.2
M00032,35.688475,139.702322,2024-03-07 10:08:00,33.9
M00090,35.690899,139.700166,2024-03-03 11:21:00,22.2
M00012,35.689674,139.700975,2024-03-05 12:09:00,29.0
M00218,35.6889,139.702447,2024-03-04 10:11:00,157.2
M00124,35.685004,139.706808,2024-03-04 13:47:00,63.2
M00137,35.695273,139.700561,2024-03-05 22:12:00,487.0
M00017,35.688652,139.702396,2024-03-04 11:40:00,134.5
M00023,35.688322,139.702277,2024-03-01 09:47:00,11.9
M00227,35.690457,139.701299,2024-03-02 09:06:00,30.1
M00055,35.683887,139.702576,2024-03-07 12:08:00,32.1
M00285,35.686734,139.697635,2024-03-04 21:52:00,470.1
M00016,35.688893,139.702434,2024-03-07 12:45:00,141.3
M00055,35.686769,139.697594,2024-03-06 20:03:00,401.9
M00092,35.689318,139.697222,2024-03-05 20:15:00,518.8
M00238,35.693767,139.702448,2024-03-06 21:30:00,507.2
M00168,35.690435,139.701239,2024-03-03 11:51:00,31.9
M00137,35.69524,139.700564,2024-03-04 21:06:00,381.3
M00210,35.688385,139.702253,2024-03-04 11:09:00,30.7
M00097,35.695245,139.700673,2024-03-03 23:12:00,397.0
M00214,35.683829,139.702691,2024-03-03 16:14:00,49.1
M00008,35.687933,139.702291,2024-03-05 22:39:00,416.5
M00243,35.690964,139.700149,2024-03-06 17:02:00,42.0
M00023,35.689324,139.701079,2024-03-01 10:13:00,13.9
M00294,35.689395,139.697247,2024-03-02 21:51:00,506.4
M00172,35.689784,139.705236,2024-03-04 23:12:00,470.9
M00014,35.69307,139.700731,2024-03-06 21:30:00,453.4
M00062,35.688471,139.702573,2024-03-04 09:57:00,131.6
M00038,35.689524,139.69937,2024-03-03 11:45:00,32.9
M00066,35.692108,139.696837,2024-03-04 12:03:00,48.2
M00133,35.687122,139.706592,2024-03-04 20:56:00,489.8
M00194,35.694676,139.69501,2024-03-05 22:42:00,447.3
M00137,35.689343,139.701189,2024-03-04 12:19:00,24.9
M00048,35.686356,139.700926,2024-03-06 16:43:00,25.3
M00148,35.68849,139.702624,2024-03-04 13:06:00,177.6
M00028,35.688247,139.705017,2024-03-06 11:34:00,21.5
M00264,35.689373,139.700803,2024-03-03 10:01:00,23.5
M00122,35.688065,139.705034,2024-03-07 12:37:00,26.6
M00033,35.685119,139.707136,2024-03-06 15:56:00,67.1
M00195,35.68704,139.704104,2024-03-02 15:19:00,22.3
M00100,35.68404,139.702329,2024-03-07 10:38:00,22.3
M00266,35.688382,139.702373,2024-03-06 09:08:00,23.0
M00249,35.691891,139.69698,2024-03-03 13:15:00,67.5
M00013,35.693865,139.701559,2024-03-01 11:40:00,30.3
M00199,35.684093,139.70256,2024-03-05 12:25:00,45.0
M00254,35.68984,139.705233,2024-03-03 20:00:00,380.1
M00025,35.688325,139.702229,2024-03-03 10:36:00,13.9
M00174,35.684825,139.707103,2024-03-04 13:17:00,51.8
M00177,35.693832,139.701579,2024-03-02 11:29:00,32.9
M00195,35.690936,139.700011,2024-03-06 12:14:00,32.1
M00287,35.693025,139.700866,2024-03-06 22:47:00,509.4
M00265,35.686873,139.697549,2024-03-01 22:49:00,468.0
M00273,35.688628,139.702211,2024-03-03 11:36:00,75.2
M00270,35.688536,139.702216,2024-03-06 11:43:00,170.9
M00039,35.688429,139.702438,2024-03-04 11:27:00,122.9
M00043,35.687018,139.704017,2024-03-05 10:16:00,10.2
M00170,35.687986,139.702173,2024-03-02 23:34:00,484.0
M00289,35.686822,139.703802,2024-03-06 11:26:00,27.0
M00225,35.695155,139.700631,2024-03-03 21:28:00,508.7
M00148,35.689574,139.699264,2024-03-04 11:10:00,33.9
M00019,35.688633,139.702581,2024-03-04 12:20:00,61.9
M00136,35.687264,139.706516,2024-03-05 23:45:00,532.0
M00008,35.687605,139.703311,2024-03-05 10:22:00,20.1
M00058,35.683998,139.70242,2024-03-06 13:06:00,47.8
M00168,35.689923,139.703379,2024-03-04 15:55:00,43.4
M00192,35.68927,139.697342,2024-03-04 23:18:00,418.1
M00300,35.688579,139.702355,2024-03-07 11:33:00,103.3
M00199,35.689689,139.699209,2024-03-04 11:06:00,11.5
M00186,35.688116,139.704855,2024-03-02 11:19:00,20.0
M00142,35.693074,139.700722,2024-03-03 21:00:00,432.4
M00202,35.686165,139.701141,2024-03-06 13:55:00,38.6
M00271,35.689877,139.705371,2024-03-06 20:58:00,465.7
M00100,35.687897,139.702293,2024-03-06 23:49:00,481.6
M00203,35.691858,139.697953,2024-03-06 11:51:00,27.5
M00243,35.688621,139.70523,2024-03-04 10:41:00,23.7
M00235,35.688792,139.702233,2024-03-05 11:35:00,79.2
M00243,35.693034,139.70183,2024-03-04 11:52:00,14.5
M00249,35.687153,139.706698,2024-03-06 23:07:00,483.6
M00229,35.684179,139.7027,2024-03-07 11:38:00,25.0
M00276,35.690714,139.693753,2024-03-06 23:45:00,497.5
M00288,35.688282,139.70514,2024-03-01 14:31:00,18.1
M00074,35.688498,139.702659,2024-03-06 11:33:00,131.9
M00175,35.687965,139.700699,2024-03-02 12:50:00,29.8
M00215,35.688392,139.704888,2024-03-05 12:04:00,18.8
M00212,35.690529,139.701341,2024-03-03 10:52:00,29.5
M00090,35.688778,139.702682,2024-03-03 12:03:00,146.4
M00048,35.687198,139.704149,2024-03-06 15:58:00,21.2
M00264,35.687949,139.70061,2024-03-04 10:59:00,15.8
M00113,35.689718,139.705343,2024-03-06 20:07:00,385.8
M00083,35.687834,139.702248,2024-03-06 21:20:00,536.7
M00054,35.688316,139.702675,2024-03-03 13:37:00,134.0
M00094,35.688641,139.705291,2024-03-04 09:33:00,19.4
M00134,35.684146,139.702412,2024-03-03 12:43:00,46.0
M00005,35.695166,139.700604,2024-03-05 21:37:00,467.0
M00097,35.688335,139.702148,2024-03-02 12:41:00,106.8
M00079,35.687101,139.706589,2024-03-04 21:03:00,398.8
M00075,35.688081,139.705016,2024-03-05 14:58:00,25.3
M00220,35.688355,139.702239,2024-03-06 10:41:00,13.2
M00106,35.694692,139.695141,2024-03-05 21:50:00,483.2
M00274,35.685427,139.706205,2024-03-03 09:48:00,29.4
M00220,35.688428,139.702219,2024-03-06 11:06:00,159.6
M00232,35.693071,139.700879,2024-03-05 21:22:00,443.2
M00176,35.690845,139.693618,2024-03-06 21:48:00,465.1
M00186,35.687166,139.706674,2024-03-02 20:28:00,437.0
M00030,35.688668,139.705359,2024-03-07 12:37:00,22.1
M00181,35.688277,139.705038,2024-03-06 14:20:00,18.8
M00274,35.687244,139.706687,2024-03-03 22:54:00,420.8
M00071,35.687801,139.702246,2024-03-05 23:52:00,478.9
M00173,35.689527,139.699349,2024-03-03 11:01:00,21.5
M00228,35.686795,139.697598,2024-03-03 22:36:00,391.8
M00083,35.689442,139.700964,2024-03-05 16:31:00,18.2
M00125,35.69199,139.696902,2024-03-01 10:46:00,38.1
M00200,35.693044,139.700756,2024-03-04 22:45:00,385.7
M00038,35.695141,139.700585,2024-03-01 21:21:00,476.4
M00207,35.690793,139.693795,2024-03-03 20:21:00,526.9
M00183,35.693,139.700808,2024-03-04 23:25:00,370.0
M00159,35.687866,139.700674,2024-03-04 10:41:00,34.4
M00285,35.69081,139.699864,2024-03-04 10:03:00,35.0
M00190,35.688558,139.702314,2024-03-05 12:31:00,98.0
M00197,35.688541,139.702464,2024-03-06 10:06:00,155.4
M00054,35.688406,139.702356,2024-03-03 12:19:00,32.7
M00156,35.687087,139.70405,2024-03-02 11:25:00,20.8
M00064,35.687235,139.706553,2024-03-05 22:16:00,443.6
M00266,35.695214,139.700637,2024-03-05 23:35:00,498.8
M00022,35.694663,139.695181,2024-03-04 20:00:00,449.5
M00158,35.688556,139.702216,2024-03-07 12:34:00,176.2
M00252,35.688655,139.702424,2024-03-04 13:22:00,106.3
M00194,35.694674,139.695072,2024-03-04 23:40:00,465.1
M00189,35.692818,139.701966,2024-03-03 13:28:00,33.9
M00206,35.694661,139.695109,2024-03-04 23:32:00,427.1
M00248,35.687713,139.703264,2024-03-03 10:44:00,26.0
M00146,35.687077,139.703992,2024-03-05 10:30:00,18.8
M00164,35.692945,139.700864,2024-03-03 22:29:00,385.9
M00020,35.687168,139.706644,2024-03-04 20:37:00,532.2
M00293,35.691034,139.699982,2024-03-01 12:02:00,55.3
M00222,35.685025,139.706822,2024-03-01 12:09:00,67.5
M00213,35.686771,139.697535,2024-03-01 21:37:00,497.1
M00294,35.687099,139.703901,2024-03-05 13:16:00,17.0
M00244,35.693038,139.700803,2024-03-05 22:13:00,452.0
M00274,35.688311,139.704814,2024-03-04 15:51:00,13.8
M00162,35.690089,139.703599,2024-03-03 12:15:00,58.7
M00295,35.685167,139.707051,2024-03-06 11:37:00,15.8
M00077,35.695288,139.700687,2024-03-02 20:35:00,373.0
M00027,35.690468,139.701391,2024-03-07 10:27:00,32.4
M00128,35.6869,139.697596,2024-03-05 23:28:00,484.0
M00028,35.688876,139.702492,2024-03-04 11:20:00,169.4
M00087,35.694593,139.695044,2024-03-01 23:05:00,500.4
M00244,35.69308,139.700896,2024-03-01 23:00:00,422.9
M00002,35.695131,139.700637,2024-03-06 20:24:00,410.0
M00149,35.689761,139.705267,2024-03-03 22:19:00,450.4
M00058,35.688091,139.705104,2024-03-02 13:35:00,21.1
M00119,35.690506,139.701317,2024-03-03 11:10:00,26.0
M00230,35.691186,139.700139,2024-03-06 13:44:00,28.2
M00022,35.685005,139.706973,2024-03-05 10:04:00,45.7
M00280,35.689944,139.703318,2024-03-02 17:32:00,66.4
M00175,35.694654,139.69511,2024-03-02 22:37:00,433.8
M00131,35.686879,139.697505,2024-03-05 21:47:00,456.1
M00271,35.689835,139.705236,2024-03-03 22:30:00,496.6
M00184,35.690431,139.701365,2024-03-06 10:41:00,27.9
M00096,35.685147,139.706946,2024-03-05 11:24:00,11.4
M00203,35.686001,139.700971,2024-03-03 17:18:00,20.0
M00205,35.689325,139.697368,2024-03-07 20:16:00,532.5
M00294,35.686929,139.704088,2024-03-04 14:30:00,12.5
M00275,35.688821,139.702548,2024-03-07 12:03:00,178.9
M00030,35.691195,139.700127,2024-03-06 17:41:00,21.8
M00053,35.688399,139.702211,2024-03-04 09:08:00,19.3
M00110,35.689911,139.703312,2024-03-03 15:07:00,44.7
M00285,35.688398,139.702282,2024-03-03 10:35:00,69.0
M00103,35.691077,139.700059,2024-03-04 14:04:00,26.9
M00139,35.690815,139.693631,2024-03-03 21:20:00,514.7
M00241,35.691816,139.697997,2024-03-06 10:35:00,23.1
M00031,35.689795,139.70539,2024-03-04 23:01:00,376.2
M00184,35.691028,139.699863,2024-03-03 13:37:00,35.6
M00182,35.689954,139.703319,2024-03-06 15:09:00,68.4
M00299,35.691871,139.698064,2024-03-07 09:21:00,30.7
M00069,35.686841,139.697513,2024-03-02 21:18:00,440.8
M00104,35.688301,139.702121,2024-03-07 12:53:00,105.1
M00198,35.69087,139.693602,2024-03-03 21:18:00,454.2
M00241,35.690848,139.693665,2024-03-04 22:45:00,385.8
M00027,35.689873,139.70536,2024-03-03 20:22:00,501.9
M00198,35.690404,139.701398,2024-03-02 11:47:00,28.0
M00244,35.691039,139.6999,2024-03-05 16:21:00,27.2
M00293,35.687788,139.70325,2024-03-03 11:50:00,25.4
M00206,35.688751,139.702447,2024-03-03 13:11:00,73.9
M00175,35.690421,139.70124,2024-03-02 12:09:00,30.2
M00145,35.686072,139.700966,2024-03-02 11:55:00,15.1
M00179,35.689611,139.69925,2024-03-02 10:37:00,31.8
M00191,35.687196,139.706549,2024-03-02 23:23:00,374.3
M00068,35.688494,139.702453,2024-03-04 12:58:00,178.0
M00163,35.688709,139.702221,2024-03-07 10:18:00,143.2
M00222,35.691863,139.696853,2024-03-04 16:33:00,44.6
M00010,35.692947,139.700774,2024-03-06 21:41:00,372.4
M00172,35.684153,139.702478,2024-03-07 13:46:00,21.0
M00289,35.690805,139.699986,2024-03-02 10:11:00,34.3
M00249,35.688602,139.705249,2024-03-04 11:49:00,12.4
M00039,35.689778,139.705266,2024-03-03 21:04:00,487.3
M00267,35.688114,139.705196,2024-03-02 12:19:00,11.5
M00066,35.690463,139.701355,2024-03-02 09:29:00,12.2
M00200,35.683814,139.702524,2024-03-03 16:10:00,28.6
M00245,35.687927,139.70053,2024-03-04 09:27:00,12.2
M00254,35.69059,139.701331,2024-03-03 11:46:00,16.0
M00098,35.688872,139.702271,2024-03-03 14:03:00,70.6
M00020,35.687655,139.703377,2024-03-03 11:16:00,12.3
M00081,35.685136,139.706959,2024-03-04 12:40:00,28.6
M00201,35.68965,139.700892,2024-03-01 12:00:00,43.0
M00126,35.687784,139.703361,2024-03-01 09:58:00,27.7
M00038,35.691771,139.697953,2024-03-02 11:46:00,15.2
M00232,35.685166,139.706917,2024-03-05 13:18:00,31.9
M00198,35.691751,139.698032,2024-03-02 11:26:00,12.9
M00168,35.693114,139.702037,2024-03-02 12:45:00,18.0
M00273,35.693062,139.700818,2024-03-03 22:20:00,406.8
M00129,35.686701,139.697624,2024-03-06 22:35:00,476.1
M00155,35.694595,139.695043,2024-03-03 21:11:00,373.5
M00046,35.694526,139.69504,2024-03-02 22:34:00,410.6
M00032,35.686937,139.703963,2024-03-02 11:38:00,26.1
M00220,35.688404,139.702474,2024-03-04 11:30:00,170.9
M00003,35.693027,139.700811,2024-03-04 20:43:00,519.3
M00170,35.689693,139.701071,2024-03-04 16:54:00,43.3
M00071,35.69047,139.701257,2024-03-07 09:19:00,28.5
M00045,35.687279,139.706595,2024-03-05 22:10:00,500.5
M00116,35.690747,139.693657,2024-03-05 23:42:00,497.4
M00258,35.688403,139.702332,2024-03-07 11:42:00,99.2
M00116,35.68852,139.702335,2024-03-05 10:44:00,85.6
M00255,35.687873,139.700517,2024-03-04 11:26:00,19.7
M00048,35.690716,139.693603,2024-03-05 23:44:00,383.8
M00098,35.687855,139.700662,2024-03-02 12:18:00,25.1
M00269,35.685105,139.70691,2024-03-07 11:11:00,37.8
M00015,35.684114,139.702555,2024-03-01 15:03:00,37.7
M00053,35.68676,139.697654,2024-03-03 22:16:00,507.6
M00192,35.686995,139.70404,2024-03-05 13:28:00,14.1
M00025,35.688828,139.702422,2024-03-04 12:05:00,83.3
M00011,35.688382,139.702675,2024-03-05 11:34:00,144.9
M00033,35.687849,139.702283,2024-03-02 22:18:00,381.9
M00126,35.688423,139.702584,2024-03-02 10:42:00,110.6
M00156,35.687825,139.702183,2024-03-01 23:13:00,526.2
M00146,35.693821,139.701568,2024-03-04 10:11:00,14.6
M00233,35.688305,139.702689,2024-03-02 10:46:00,142.1
M00261,35.687061,139.704001,2024-03-02 10:19:00,12.5
M00137,35.688892,139.702491,2024-03-03 10:13:00,69.4
M00199,35.689268,139.6974,2024-03-07 20:08:00,503.4
M00072,35.687881,139.700516,2024-03-02 10:06:00,24.5
M00113,35.68865,139.705375,2024-03-06 10:44:00,19.1
M00208,35.687698,139.703207,2024-03-05 10:26:00,23.9
M00287,35.690541,139.701356,2024-03-06 12:22:00,31.9
M00152,35.694549,139.6952,2024-03-01 20:25:00,460.1
M00153,35.685198,139.707022,2024-03-04 14:17:00,36.1
M00126,35.68984,139.705297,2024-03-01 20:10:00,473.4
M00034,35.690531,139.701398,2024-03-04 11:21:00,14.4
M00239,35.688406,139.702347,2024-03-07 12:29:00,92.5
M00254,35.688378,139.704867,2024-03-05 11:29:00,14.4
M00212,35.689615,139.699339,2024-03-03 10:25:00,13.8
M00104,35.688016,139.704946,2024-03-06 11:39:00,11.4
M00078,35.689606,139.699275,2024-03-01 11:20:00,22.3
M00257,35.689325,139.697228,2024-03-04 22:53:00,413.7
M00266,35.69516,139.700681,2024-03-06 20:20:00,515.2
M00135,35.686801,139.70407,2024-03-07 17:51:00,24.1
M00181,35.686186,139.700804,2024-03-03 13:05:00,29.6
M00192,35.689344,139.697386,2024-03-02 20:04:00,493.0
M00072,35.688734,139.70214,2024-03-04 13:24:00,81.1
M00244,35.690944,139.699903,2024-03-07 14:00:00,22.0
M00020,35.68718,139.706679,2024-03-02 21:27:00,441.3
M00065,35.690123,139.703675,2024-03-03 11:54:00,33.5
M00171,35.687034,139.703804,2024-03-01 10:45:00,12.3
M00191,35.687283,139.706684,2024-03-01 21:29:00,416.7
M00164,35.683932,139.702375,2024-03-03 17:44:00,25.5
M00227,35.689218,139.697272,2024-03-04 20:35:00,370.6
M00074,35.688516,139.702107,2024-03-04 12:01:00,78.9
M00038,35.688344,139.704928,2024-03-01 15:24:00,11.0
M00239,35.689346,139.697275,2024-03-05 23:22:00,493.6
M00283,35.690574,139.70127,2024-03-04 10:13:00,29.1
M00073,35.683854,139.702578,2024-03-05 16:40:00,58.7
M00020,35.688771,139.70526,2024-03-03 10:20:00,27.2
M00039,35.687419,139.701433,2024-03-04 10:38:00,10.4
M00055,35.688364,139.704918,2024-03-07 13:46:00,29.5
M00081,35.688189,139.705127,2024-03-06 12:33:00,15.6
M00069,35.684905,139.707051,2024-03-05 14:05:00,49.2
M00104,35.69317,139.702129,2024-03-04 10:50:00,25.8
M00278,35.688834,139.70228,2024-03-06 12:52:00,122.9
M00245,35.687902,139.70227,2024-03-04 21:16:00,442.2
M00297,35.688285,139.704825,2024-03-06 13:07:00,11.9
M00160,35.687952,139.700617,2024-03-06 09:17:00,34.5
M00276,35.690788,139.693694,2024-03-03 23:38:00,514.1
M00117,35.68639,139.700816,2024-03-05 10:32:00,29.3
M00063,35.690978,139.700019,2024-03-03 10:36:00,21.8
M00108,35.690567,139.701261,2024-03-02 11:08:00,14.6
M00135,35.686845,139.697557,2024-03-07 22:59:00,397.8
M00077,35.688604,139.702362,2024-03-06 11:27:00,102.7
M00137,35.691143,139.699887,2024-03-04 11:43:00,33.4
M00049,35.688896,139.702123,2024-03-06 12:51:00,176.9
M00060,35.69381,139.702416,2024-03-04 21:38:00,504.2
M00235,35.688363,139.70234,2024-03-05 11:07:00,17.2
M00177,35.688605,139.702536,2024-03-02 13:46:00,153.6
M00094,35.69195,139.696978,2024-03-01 15:33:00,32.8
M00142,35.684829,139.706815,2024-03-02 12:08:00,12.4
M00111,35.687548,139.701434,2024-03-07 12:10:00,12.9
M00136,35.687139,139.703876,2024-03-04 15:44:00,15.6
M00083,35.687902,139.702261,2024-03-05 20:03:00,424.0
M00246,35.689633,139.699371,2024-03-05 10:33:00,34.9
M00255,35.69117,139.699929,2024-03-06 14:24:00,33.8
M00012,35.689318,139.697219,2024-03-02 23:36:00,469.9
M00137,35.684885,139.707191,2024-03-02 16:17:00,47.4
M00107,35.690846,139.700141,2024-03-05 11:55:00,22.5
M00082,35.690955,139.700125,2024-03-04 17:30:00,24.9
M00267,35.689526,139.70097,2024-03-04 14:34:00,41.1
M00014,35.688324,139.702221,2024-03-04 11:48:00,148.1
M00227,35.689221,139.69724,2024-03-02 23:46:00,381.5
M00216,35.687571,139.701428,2024-03-01 10:47:00,18.0
M00042,35.687486,139.701407,2024-03-05 10:44:00,25.1
M00146,35.6946,139.695058,2024-03-07 20:06:00,398.0
M00128,35.689671,139.699204,2024-03-01 09:29:00,24.1
M00261,35.691168,139.700062,2024-03-01 10:02:00,38.8
M00068,35.688824,139.702389,2024-03-05 12:53:00,163.8
M00085,35.687528,139.70147,2024-03-02 12:37:00,21.5
M00223,35.691725,139.697979,2024-03-02 11:57:00,18.7
M00085,35.688087,139.705077,2024-03-02 13:13:00,13.3
M00161,35.686016,139.701167,2024-03-01 13:15:00,24.6
M00188,35.688685,139.705219,2024-03-02 11:28:00,22.5
M00215,35.690532,139.701239,2024-03-04 11:57:00,11.4
M00035,35.688619,139.705231,2024-03-03 10:47:00,28.9
M00113,35.689752,139.705256,2024-03-07 22:48:00,502.1
M00266,35.688344,139.702349,2024-03-03 10:50:00,31.3
M00073,35.691866,139.69791,2024-03-03 09:25:00,26.6
M00055,35.688728,139.702368,2024-03-05 12:50:00,81.1
M00181,35.684896,139.706958,2024-03-05 15:36:00,28.9
M00147,35.684955,139.707176,2024-03-03 10:55:00,52.1
M00152,35.688121,139.704858,2024-03-03 11:10:00,29.3
M00050,35.690597,139.701282,2024-03-04 11:49:00,29.3
M00212,35.690762,139.693795,2024-03-03 23:11:00,447.1
M00013,35.688629,139.705355,2024-03-04 09:26:00,21.7
